蓱,3 3 3 ,3 3 3 ,2 2 2 2 ,2 1 2 1 ,0.27734375 0.3359375 0.30078125 0.25 
孱,1 2 4 ,1 2 4 ,1 0 2 2 ,3 3 4 3 ,0.4375 0.4453125 0.5859375 0.45703125 
竒,2 1 3 ,2 1 3 ,1 1 2 2 ,3 2 3 1 ,0.3046875 0.22265625 0.37109375 0.328125 
谙,2 1 3 ,2 1 3 ,1 2 3 1 ,0 1 2 3 ,0.2265625 0.4453125 0.30078125 0.484375 
垡,2 3 1 ,2 3 1 ,2 1 1 1 ,1 2 3 3 ,0.296875 0.34375 0.37890625 0.359375 
旖,2 3 5 ,2 3 5 ,2 1 3 3 ,3 1 3 2 ,0.41015625 0.39453125 0.25 0.35546875 
傶,3 6 7 ,3 6 7 ,2 1 3 4 ,1 1 1 2 ,0.31640625 0.43359375 0.609375 0.5859375 
翌,4 2 2 ,4 2 2 ,2 2 1 1 ,2 3 2 3 ,0.47265625 0.27734375 0.46875 0.31640625 
扼,2 4 4 ,2 4 4 ,2 0 2 2 ,2 2 2 2 ,0.48046875 0.48046875 0.3125 0.48828125 
涐,2 3 4 ,2 3 4 ,1 1 2 2 ,1 1 1 1 ,0.26171875 0.32421875 0.2109375 0.6015625 
亗,3 0 0 ,3 0 0 ,2 2 0 0 ,1 2 1 2 ,0.296875 0.25 0.296875 0.25 
曹,1 1 2 ,1 1 2 ,1 1 1 1 ,3 4 3 4 ,0.35546875 0.28515625 0.359375 0.34375 
瘊,4 2 3 ,4 2 3 ,3 1 3 1 ,2 1 3 2 ,0.22265625 0.28515625 0.28125 0.36328125 
餪,4 5 3 ,4 5 3 ,4 1 2 1 ,4 4 2 1 ,0.328125 0.41015625 0.3671875 0.33203125 
勵,3 6 6 ,3 6 6 ,2 2 3 3 ,4 3 1 1 ,0.421875 0.46484375 0.34375 0.4609375 
嫶,3 3 2 ,3 3 2 ,2 2 2 1 ,2 1 1 2 ,0.34765625 0.36328125 0.33984375 0.41796875 
殪,2 5 2 ,2 5 2 ,2 1 2 1 ,2 1 4 4 ,0.4609375 0.34765625 0.453125 0.59375 
硲,4 4 4 ,4 4 4 ,2 2 3 2 ,2 1 2 2 ,0.4375 0.37109375 0.3515625 0.38671875 
颗,2 4 6 ,2 4 6 ,1 1 3 3 ,1 1 2 1 ,0.6015625 0.41015625 0.48046875 0.41796875 
钻,2 2 3 ,2 2 3 ,1 1 2 2 ,2 2 1 2 ,0.45703125 0.38671875 0.125 0.45703125 
叾,1 0 2 ,1 0 2 ,0 1 1 1 ,1 2 2 2 ,0.25 0.4921875 0.515625 0.5703125 
崭,1 3 3 ,1 3 3 ,1 0 1 2 ,4 1 2 1 ,0.38671875 0.3203125 0.41796875 0.3125 
攌,4 4 6 ,4 4 6 ,3 2 3 3 ,2 1 4 4 ,0.44921875 0.4140625 0.5703125 0.5078125 
罷,3 2 3 ,3 2 3 ,2 1 2 1 ,4 4 3 3 ,0.55859375 0.4375 0.59375 0.4296875 
哋,6 6 6 ,6 6 6 ,3 3 3 3 ,0 1 1 2 ,0.359375 0.36328125 0.2734375 0.4453125 
棷,5 7 4 ,5 7 4 ,2 3 2 2 ,2 0 1 2 ,0.4296875 0.3125 0.3515625 0.41015625 
晍,5 6 5 ,5 6 5 ,3 2 3 2 ,1 1 3 2 ,0.53125 0.44140625 0.55078125 0.46484375 
渍,1 0 4 ,1 0 4 ,1 1 2 2 ,0 1 3 2 ,0.2578125 0.3359375 0.28125 0.37890625 
堄,3 3 4 ,3 3 4 ,2 1 1 3 ,1 1 2 1 ,0.375 0.19140625 0.36328125 0.49609375 
萚,1 2 2 ,1 2 2 ,1 0 1 1 ,2 1 3 3 ,0.359375 0.46875 0.3125 0.3125 
鄧,4 3 4 ,4 3 4 ,2 3 2 2 ,3 4 1 1 ,0.48046875 0.44921875 0.515625 0.3125 
澲,1 1 2 ,1 1 2 ,1 1 1 1 ,0 2 2 3 ,0.265625 0.328125 0.3046875 0.26171875 
榜,3 4 3 ,3 4 3 ,2 2 2 2 ,2 0 2 3 ,0.37109375 0.3125 0.28125 0.33203125 
系,2 2 3 ,2 2 3 ,1 1 2 2 ,2 2 3 3 ,0.22265625 0.3671875 0.375 0.40234375 
霆,5 2 3 ,5 2 3 ,3 3 2 1 ,5 3 5 4 ,0.4375 0.5078125 0.4375 0.546875 
惠,1 1 2 ,1 1 2 ,1 1 1 1 ,3 3 3 3 ,0.33203125 0.31640625 0.33984375 0.3515625 
舨,4 4 5 ,4 4 5 ,4 1 4 2 ,4 3 2 1 ,0.3984375 0.34765625 0.3046875 0.40234375 
觡,4 3 5 ,4 3 5 ,3 2 3 2 ,2 2 2 2 ,0.34375 0.30078125 0.3359375 0.37890625 
崛,4 7 7 ,4 7 7 ,4 1 4 3 ,0 1 3 1 ,0.328125 0.30859375 0.51953125 0.56640625 
幪,4 4 6 ,4 4 6 ,4 1 4 2 ,1 1 4 2 ,0.44140625 0.32421875 0.55078125 0.3125 
癛,3 5 2 ,3 5 2 ,3 1 1 1 ,2 2 4 5 ,0.2265625 0.3671875 0.3125 0.484375 
祸,3 3 5 ,3 3 5 ,2 1 2 3 ,2 1 2 3 ,0.34765625 0.25 0.4296875 0.57421875 
砹,3 4 3 ,3 4 3 ,1 2 2 1 ,2 1 1 2 ,0.36328125 0.3515625 0.52734375 0.37109375 
絕,5 5 5 ,5 5 5 ,3 3 4 2 ,2 2 3 2 ,0.3125 0.47265625 0.41015625 0.41796875 
垜,3 2 4 ,3 2 4 ,1 2 2 3 ,1 1 2 2 ,0.3125 0.3203125 0.44140625 0.25390625 
兑,1 2 3 ,1 2 3 ,1 1 1 2 ,2 2 2 2 ,0.125 0.32421875 0.125 0.4453125 
魻,5 4 4 ,5 4 4 ,2 3 1 3 ,2 2 1 1 ,0.37890625 0.37890625 0.41796875 0.19921875 
驜,2 3 6 ,2 3 6 ,2 1 6 1 ,1 3 2 2 ,0.5 0.42578125 0.51171875 0.34765625 
涯,2 2 3 ,2 2 3 ,2 1 2 1 ,0 1 3 3 ,0.25390625 0.42578125 0.25 0.25 
瞉,3 1 4 ,3 1 4 ,1 2 2 2 ,3 4 2 2 ,0.4765625 0.5390625 0.3828125 0.4296875 
苤,2 1 3 ,2 1 3 ,1 1 2 2 ,2 2 2 2 ,0.25 0.34375 0.25 0.30078125 
孥,4 3 1 ,4 3 1 ,2 2 1 1 ,3 2 2 2 ,0.48828125 0.1875 0.40625 0.1875 
蟱,5 7 5 ,5 7 5 ,2 4 3 2 ,1 2 1 2 ,0.39453125 0.37890625 0.37109375 0.40625 
準,3 3 1 ,3 3 1 ,2 1 1 1 ,2 1 4 2 ,0.3203125 0.25 0.29296875 0.25 
厍,2 3 2 ,2 3 2 ,2 1 2 1 ,2 1 2 2 ,0.4609375 0.34375 0.421875 0.25 
眣,3 3 4 ,3 3 4 ,3 1 2 2 ,1 1 2 2 ,0.46875 0.484375 0.1171875 0.43359375 
馀,4 2 5 ,4 2 5 ,3 2 3 3 ,2 1 2 1 ,0.4453125 0.421875 0.13671875 0.27734375 
劽,3 2 2 ,3 2 2 ,1 3 1 1 ,3 3 2 3 ,0.3671875 0.33203125 0.40625 0.4296875 
二,0 0 0 ,0 0 0 ,0 0 0 0 ,1 1 1 1 ,0.328125 0.375 0.35546875 0.375 
屢,2 2 2 ,2 2 2 ,2 1 2 1 ,3 2 5 4 ,0.40625 0.37109375 0.546875 0.41015625 
蕯,2 4 4 ,2 4 4 ,2 1 3 1 ,2 1 3 4 ,0.36328125 0.4140625 0.3125 0.31640625 
锈,2 3 4 ,2 3 4 ,2 1 3 2 ,2 2 2 2 ,0.40625 0.37109375 0.30078125 0.4140625 
菑,3 3 1 ,3 3 1 ,1 2 1 1 ,3 4 2 3 ,0.32421875 0.484375 0.36328125 0.484375 
翶,4 4 5 ,4 4 5 ,1 3 3 3 ,3 1 1 1 ,0.46484375 0.35546875 0.40625 0.41015625 
贐,2 2 3 ,2 2 3 ,2 1 3 1 ,3 3 4 3 ,0.3515625 0.28515625 0.3984375 0.5703125 
牯,2 2 3 ,2 2 3 ,2 1 2 2 ,1 1 1 2 ,0.34765625 0.1875 0.125 0.45703125 
碱,3 5 7 ,3 5 7 ,2 1 4 4 ,2 1 1 2 ,0.4140625 0.328125 0.53125 0.5859375 
箙,4 2 5 ,4 2 5 ,3 2 3 3 ,5 3 3 2 ,0.39453125 0.3671875 0.3984375 0.44140625 
黏,2 3 5 ,2 3 5 ,1 2 3 2 ,2 2 1 2 ,0.3203125 0.36328125 0.23828125 0.41015625 
譲,2 2 5 ,2 2 5 ,1 2 3 3 ,3 2 4 3 ,0.5 0.47265625 0.37890625 0.44921875 
鐠,6 1 4 ,6 1 4 ,3 3 4 1 ,3 3 2 3 ,0.3671875 0.48828125 0.44921875 0.51171875 
揨,2 1 2 ,2 1 2 ,2 1 1 1 ,2 1 3 2 ,0.37109375 0.43359375 0.3125 0.0 
贿,4 4 2 ,4 4 2 ,3 1 1 1 ,2 2 2 3 ,0.41796875 0.37890625 0.3125 0.46875 
睕,4 6 5 ,4 6 5 ,3 1 3 3 ,1 1 2 1 ,0.47265625 0.5 0.3515625 0.44921875 
宂,2 2 3 ,2 2 3 ,1 1 1 2 ,2 1 1 1 ,0.2734375 0.41796875 0.2734375 0.44921875 
荶,1 5 3 ,1 5 3 ,0 1 2 1 ,2 1 2 2 ,0.25 0.34765625 0.25 0.19140625 
腹,3 4 5 ,3 4 5 ,3 1 3 2 ,2 2 3 3 ,0.34765625 0.38671875 0.28515625 0.46875 
乬,2 0 2 ,2 0 2 ,1 1 1 1 ,4 3 4 2 ,0.765625 0.609375 0.4921875 0.484375 
穤,4 3 6 ,4 3 6 ,2 2 3 3 ,3 1 4 2 ,0.49609375 0.3359375 0.546875 0.51171875 
詨,1 5 3 ,1 5 3 ,0 1 2 1 ,3 2 2 2 ,0.4609375 0.39453125 0.25 0.37890625 
麗,6 1 4 ,6 1 4 ,3 3 2 3 ,5 2 5 4 ,0.37109375 0.31640625 0.4765625 0.59765625 
髪,2 2 3 ,2 2 3 ,1 2 2 1 ,5 2 3 3 ,0.50390625 0.39453125 0.39453125 0.328125 
鯈,5 5 5 ,5 5 5 ,3 2 3 3 ,1 0 3 4 ,0.296875 0.3125 0.33203125 0.5234375 
犁,3 3 2 ,3 3 2 ,1 3 1 1 ,1 2 1 3 ,0.40625 0.23828125 0.375 0.25 
欺,4 2 3 ,4 2 3 ,2 2 1 2 ,3 2 2 1 ,0.48828125 0.27734375 0.34765625 0.33984375 
緭,5 3 4 ,5 3 4 ,3 2 3 2 ,2 1 4 4 ,0.31640625 0.48046875 0.57421875 0.6328125 
週,3 4 4 ,3 4 4 ,2 2 3 2 ,0 2 4 3 ,0.30859375 0.421875 0.33203125 0.51171875 
砦,4 0 1 ,4 0 1 ,2 2 1 1 ,1 2 2 3 ,0.25 0.44140625 0.3046875 0.46875 
鲏,5 4 4 ,5 4 4 ,3 3 3 2 ,2 2 1 1 ,0.4296875 0.2890625 0.3984375 0.421875 
儴,5 4 4 ,5 4 4 ,2 3 2 3 ,1 2 4 2 ,0.296875 0.40234375 0.40234375 0.45703125 
峂,5 5 4 ,5 5 4 ,4 2 3 1 ,0 1 2 3 ,0.37109375 0.34375 0.3671875 0.27734375 
磢,5 7 4 ,5 7 4 ,1 4 2 2 ,2 1 3 2 ,0.3515625 0.2890625 0.25 0.3828125 
弙,2 2 2 ,2 2 2 ,1 1 1 1 ,2 2 1 1 ,0.25 0.2109375 0.390625 0.05078125 
喚,4 6 3 ,4 6 3 ,3 1 1 2 ,1 1 2 3 ,0.40625 0.265625 0.22265625 0.3515625 
銶,3 3 6 ,3 3 6 ,3 1 4 3 ,3 2 2 1 ,0.34765625 0.4609375 0.3515625 0.23046875 
誽,2 3 5 ,2 3 5 ,1 2 2 3 ,3 3 2 1 ,0.46875 0.39453125 0.34765625 0.53515625 
室,2 2 1 ,2 2 1 ,1 1 1 1 ,3 3 3 3 ,0.24609375 0.34375 0.27734375 0.359375 
闊,2 3 5 ,2 3 5 ,1 1 3 2 ,4 1 4 3 ,0.6875 0.55859375 0.65625 0.55859375 
厭,4 3 5 ,4 3 5 ,2 3 2 3 ,3 1 2 1 ,0.4296875 0.3515625 0.59375 0.34765625 
糮,5 4 6 ,5 4 6 ,4 2 3 3 ,2 1 1 1 ,0.453125 0.41015625 0.453125 0.55859375 
剽,3 2 2 ,3 2 2 ,1 3 1 1 ,1 3 0 1 ,0.46484375 0.33984375 0.36328125 0.421875 
錌,3 2 4 ,3 2 4 ,2 1 4 1 ,3 2 2 1 ,0.34375 0.4453125 0.4453125 0.2421875 
鈠,4 2 4 ,4 2 4 ,2 2 3 1 ,2 1 2 2 ,0.33984375 0.36328125 0.30078125 0.38671875 
鮍,5 4 4 ,5 4 4 ,2 3 3 2 ,2 2 1 1 ,0.40234375 0.36328125 0.4453125 0.39453125 
躅,3 5 6 ,3 5 6 ,2 1 3 4 ,2 1 4 4 ,0.4296875 0.4375 0.7265625 0.5859375 
囈,4 6 1 ,4 6 1 ,3 2 1 0 ,0 0 2 4 ,0.3984375 0.21875 0.3515625 0.58203125 
鸁,1 1 5 ,1 1 5 ,1 1 3 3 ,4 1 4 1 ,0.4140625 0.5390625 0.3515625 0.35546875 
鬵,5 1 4 ,5 1 4 ,2 3 2 2 ,4 4 3 5 ,0.46484375 0.41015625 0.46484375 0.484375 
灒,2 1 3 ,2 1 3 ,1 2 2 1 ,3 1 3 5 ,0.25390625 0.31640625 0.515625 0.55078125 
區,3 1 3 ,3 1 3 ,2 1 2 2 ,1 2 3 3 ,0.5703125 0.6484375 0.47265625 0.51953125 
英,3 3 2 ,3 3 2 ,2 2 1 1 ,2 2 2 2 ,0.3515625 0.30859375 0.375 0.3046875 
侈,4 4 4 ,4 4 4 ,2 2 2 2 ,1 0 2 2 ,0.18359375 0.3125 0.38671875 0.14453125 
網,6 5 6 ,6 5 6 ,3 3 4 2 ,2 2 2 2 ,0.30078125 0.45703125 0.4609375 0.51171875 
垖,3 3 4 ,3 3 4 ,2 1 3 1 ,1 1 2 2 ,0.234375 0.34375 0.28125 0.484375 
臆,4 4 3 ,4 4 3 ,2 2 2 1 ,1 1 3 3 ,0.3671875 0.453125 0.3359375 0.44140625 
脯,3 5 3 ,3 5 3 ,2 1 3 1 ,2 2 2 3 ,0.31640625 0.3984375 0.49609375 0.453125 
木,1 3 3 ,1 3 3 ,1 1 2 2 ,1 1 1 1 ,0.0546875 0.2265625 0.05859375 0.20703125 
竆,4 3 2 ,4 3 2 ,2 2 1 1 ,3 5 3 3 ,0.4375 0.41796875 0.47265625 0.48828125 
薦,1 1 3 ,1 1 3 ,1 1 1 2 ,4 3 4 5 ,0.328125 0.37109375 0.46875 0.5546875 
暭,4 4 5 ,4 4 5 ,3 1 3 2 ,1 1 3 2 ,0.453125 0.54296875 0.31640625 0.34375 
砋,3 4 4 ,3 4 4 ,2 2 3 2 ,2 1 1 1 ,0.38671875 0.3515625 0.0625 0.2421875 
秪,3 3 6 ,3 3 6 ,2 1 3 3 ,3 1 2 1 ,0.4765625 0.33984375 0.27734375 0.56640625 
怶,5 5 3 ,5 5 3 ,3 2 2 1 ,1 0 2 1 ,0.39453125 0.375 0.34375 0.421875 
涺,2 1 4 ,2 1 4 ,2 1 3 2 ,1 1 3 3 ,0.2734375 0.38671875 0.4140625 0.48828125 
鬮,3 5 6 ,3 5 6 ,2 1 3 4 ,3 6 4 6 ,0.6796875 0.5 0.55078125 0.69140625 
納,3 5 6 ,3 5 6 ,3 1 4 3 ,2 1 2 2 ,0.27734375 0.484375 0.296875 0.47265625 
靔,2 2 3 ,2 2 3 ,2 1 1 2 ,2 4 3 1 ,0.3828125 0.359375 0.26953125 0.58203125 
蛜,4 6 4 ,4 6 4 ,2 3 3 2 ,1 2 2 1 ,0.41796875 0.39453125 0.3359375 0.0 
眄,4 5 3 ,4 5 3 ,3 1 2 1 ,1 1 2 2 ,0.59375 0.6015625 0.3125 0.46484375 
硓,3 3 4 ,3 3 4 ,1 2 3 2 ,2 1 2 2 ,0.359375 0.3359375 0.265625 0.39453125 
贉,5 4 3 ,5 4 3 ,2 3 1 3 ,3 2 2 3 ,0.5 0.25 0.5546875 0.234375 
漳,2 2 4 ,2 2 4 ,1 2 2 2 ,2 1 3 3 ,0.26171875 0.33203125 0.3046875 0.26171875 
飭,4 3 4 ,4 3 4 ,4 1 2 2 ,3 4 2 1 ,0.3359375 0.4453125 0.25 0.38671875 
賐,4 4 4 ,4 4 4 ,3 2 2 2 ,3 3 1 2 ,0.33203125 0.2890625 0.203125 0.41015625 
劖,4 5 5 ,4 5 5 ,1 3 2 3 ,5 4 0 1 ,0.48828125 0.453125 0.31640625 0.47265625 
鼂,1 4 2 ,1 4 2 ,1 1 1 1 ,5 4 5 5 ,0.453125 0.40234375 0.35546875 0.54296875 
愎,3 3 4 ,3 3 4 ,3 1 3 2 ,1 0 3 4 ,0.375 0.375 0.31640625 0.3984375 
舮,5 2 4 ,5 2 4 ,3 2 3 1 ,3 3 2 1 ,0.3125 0.33203125 0.46484375 0.0 
倹,3 5 3 ,3 5 3 ,2 1 1 2 ,2 1 3 2 ,0.23828125 0.3125 0.1953125 0.34375 
簬,4 5 3 ,4 5 3 ,3 2 3 1 ,3 1 2 3 ,0.359375 0.46875 0.3125 0.390625 
湦,1 2 2 ,1 2 2 ,1 1 2 1 ,1 2 3 3 ,0.265625 0.35546875 0.4921875 0.52734375 
返,1 4 4 ,1 4 4 ,1 0 3 2 ,1 2 2 2 ,0.3359375 0.515625 0.32421875 0.47265625 
螇,7 5 3 ,7 5 3 ,4 4 3 1 ,1 2 2 3 ,0.453125 0.41796875 0.36328125 0.39453125 
煁,5 3 5 ,5 3 5 ,4 2 3 2 ,1 1 3 3 ,0.3671875 0.30859375 0.5703125 0.40625 
洨,0 4 2 ,0 4 2 ,0 0 1 1 ,1 1 2 2 ,0.296875 0.37109375 0.3125 0.37109375 
渗,1 2 3 ,1 2 3 ,1 1 2 2 ,1 1 3 2 ,0.29296875 0.3359375 0.2734375 0.18359375 
竢,2 4 4 ,2 4 4 ,2 1 2 2 ,2 1 2 2 ,0.3359375 0.36328125 0.25 0.36328125 
餜,4 4 3 ,4 4 3 ,4 1 2 1 ,3 4 3 2 ,0.3515625 0.484375 0.4609375 0.3359375 
靜,4 2 3 ,4 2 3 ,1 3 1 2 ,2 4 2 2 ,0.4609375 0.37890625 0.34375 0.046875 
琖,3 3 3 ,3 3 3 ,1 2 1 2 ,2 1 3 3 ,0.4296875 0.33203125 0.42578125 0.51171875 
芡,1 3 2 ,1 3 2 ,1 0 1 1 ,2 1 2 2 ,0.3125 0.33203125 0.3125 0.33984375 
攦,7 4 5 ,7 4 5 ,3 4 3 2 ,2 2 3 3 ,0.44140625 0.4140625 0.40234375 0.5 
遾,4 4 2 ,4 4 2 ,2 3 1 1 ,1 1 2 3 ,0.265625 0.48828125 0.45703125 0.484375 
庘,1 2 4 ,1 2 4 ,1 0 2 2 ,1 0 3 2 ,0.28515625 0.296875 0.3125 0.0625 
墓,1 1 3 ,1 1 3 ,1 1 2 2 ,4 4 4 5 ,0.28515625 0.3515625 0.30859375 0.40234375 
娡,2 2 5 ,2 2 5 ,1 1 2 3 ,2 1 2 2 ,0.36328125 0.39453125 0.234375 0.484375 
脒,5 3 5 ,5 3 5 ,3 3 3 3 ,2 2 1 1 ,0.30078125 0.41015625 0.2109375 0.28125 
毷,3 2 3 ,3 2 3 ,2 2 1 2 ,4 4 2 2 ,0.59375 0.62890625 0.25 0.4140625 
虋,4 3 2 ,4 3 2 ,2 2 1 1 ,6 6 6 5 ,0.31640625 0.390625 0.34765625 0.34375 
倁,5 5 5 ,5 5 5 ,3 3 2 3 ,1 1 1 1 ,0.296875 0.31640625 0.42578125 0.546875 
蓏,2 6 7 ,2 6 7 ,1 1 3 4 ,2 1 2 2 ,0.25 0.3359375 0.30859375 0.5859375 
呣,5 4 3 ,5 4 3 ,3 3 2 1 ,1 1 2 2 ,0.55859375 0.24609375 0.44921875 0.6171875 
釫,2 2 4 ,2 2 4 ,2 0 3 1 ,2 1 2 2 ,0.33203125 0.53125 0.26953125 0.40234375 
蹿,6 5 5 ,6 5 5 ,3 3 3 2 ,2 2 3 3 ,0.33203125 0.484375 0.4140625 0.37109375 
斣,3 4 4 ,3 4 4 ,1 3 2 2 ,2 1 2 2 ,0.484375 0.265625 0.33984375 0.3125 
礞,2 3 5 ,2 3 5 ,2 1 3 3 ,2 1 4 2 ,0.3984375 0.390625 0.6171875 0.33984375 
拟,4 3 3 ,4 3 3 ,2 2 2 2 ,2 1 0 1 ,0.46875 0.48828125 0.3515625 0.37890625 
噓,3 4 4 ,3 4 4 ,3 1 3 2 ,0 1 4 2 ,0.43359375 0.19921875 0.45703125 0.578125 
珂,3 4 3 ,3 4 3 ,2 2 2 1 ,2 1 1 1 ,0.5859375 0.38671875 0.5703125 0.42578125 
檍,3 5 2 ,3 5 2 ,1 2 1 1 ,2 0 3 3 ,0.29296875 0.3125 0.34765625 0.41796875 
痝,4 3 5 ,4 3 5 ,3 1 2 3 ,1 1 4 3 ,0.234375 0.390625 0.25390625 0.46484375 
棩,5 5 5 ,5 5 5 ,2 3 2 3 ,2 1 2 1 ,0.33984375 0.25 0.53125 0.54296875 
錢,4 3 5 ,4 3 5 ,2 2 3 2 ,4 2 3 3 ,0.36328125 0.5 0.4296875 0.55078125 
讹,3 4 4 ,3 4 4 ,1 2 2 2 ,1 1 1 2 ,0.32421875 0.4296875 0.11328125 0.49609375 
顣,3 5 6 ,3 5 6 ,2 1 4 2 ,2 3 2 2 ,0.265625 0.453125 0.34765625 0.37890625 
漏,1 2 5 ,1 2 5 ,1 1 3 2 ,0 1 3 4 ,0.2421875 0.54296875 0.5 0.49609375 
尔,2 3 3 ,2 3 3 ,1 1 2 2 ,2 1 2 1 ,0.09375 0.2578125 0.33203125 0.20703125 
渎,1 3 2 ,1 3 2 ,0 1 1 1 ,0 2 2 2 ,0.26171875 0.33203125 0.29296875 0.34765625 
杺,2 6 3 ,2 6 3 ,1 1 1 2 ,2 0 1 1 ,0.390625 0.3125 0.015625 0.3203125 
僅,2 5 2 ,2 5 2 ,2 1 1 1 ,1 0 3 4 ,0.28125 0.3125 0.51171875 0.4765625 
翭,6 4 5 ,6 4 5 ,5 2 3 2 ,2 2 4 3 ,0.375 0.37890625 0.3359375 0.390625 
頟,3 4 3 ,3 4 3 ,2 1 2 1 ,2 2 3 2 ,0.41015625 0.42578125 0.39453125 0.37890625 
羧,2 4 4 ,2 4 4 ,2 1 2 2 ,2 1 1 2 ,0.33984375 0.3359375 0.24609375 0.390625 
珱,4 2 2 ,4 2 2 ,2 2 1 1 ,2 1 1 2 ,0.4296875 0.328125 0.27734375 0.38671875 
痣,3 2 5 ,3 2 5 ,2 1 3 2 ,1 1 2 2 ,0.2265625 0.375 0.3125 0.44921875 
嗍,5 7 4 ,5 7 4 ,3 3 2 2 ,0 0 1 1 ,0.484375 0.13671875 0.53515625 0.453125 
壝,2 3 4 ,2 3 4 ,1 1 2 2 ,1 2 3 4 ,0.3125 0.19140625 0.4765625 0.45703125 
唄,3 4 4 ,3 4 4 ,3 1 3 1 ,1 1 3 2 ,0.55859375 0.16015625 0.53125 0.3671875 
痀,3 4 3 ,3 4 3 ,3 1 2 2 ,2 1 2 1 ,0.171875 0.37109375 0.375 0.43359375 
巷,2 2 2 ,2 2 2 ,1 1 1 2 ,3 1 3 2 ,0.203125 0.1484375 0.21875 0.4296875 
踎,4 3 4 ,4 3 4 ,2 2 3 2 ,2 1 1 2 ,0.39453125 0.52734375 0.30078125 0.4453125 
暇,5 5 3 ,5 5 3 ,3 2 2 2 ,0 0 3 1 ,0.59375 0.375 0.39453125 0.3984375 
僺,2 4 4 ,2 4 4 ,2 1 1 3 ,1 1 3 3 ,0.28125 0.31640625 0.3828125 0.296875 
瞧,4 3 3 ,4 3 3 ,3 1 3 0 ,1 1 3 3 ,0.4453125 0.42578125 0.2734375 0.36328125 
楷,4 4 2 ,4 4 2 ,2 2 2 1 ,2 0 2 3 ,0.453125 0.375 0.265625 0.4765625 
趔,4 6 4 ,4 6 4 ,2 3 3 2 ,2 1 1 3 ,0.39453125 0.51953125 0.375 0.5390625 
櫡,5 3 2 ,5 3 2 ,2 3 2 1 ,2 1 3 4 ,0.33984375 0.25 0.44921875 0.5390625 
揠,4 5 3 ,4 5 3 ,2 2 2 1 ,2 1 4 3 ,0.48046875 0.453125 0.47265625 0.5234375 
劅,3 5 5 ,3 5 5 ,1 3 3 3 ,2 3 0 0 ,0.44140625 0.26171875 0.34375 0.38671875 
夝,2 5 2 ,2 5 2 ,2 1 1 1 ,2 1 1 1 ,0.35546875 0.390625 0.0625 0.29296875 
索,1 1 2 ,1 1 2 ,1 1 1 2 ,3 3 2 3 ,0.1875 0.3359375 0.21875 0.3671875 
焿,5 2 4 ,5 2 4 ,4 1 2 2 ,1 1 4 2 ,0.2890625 0.28125 0.3203125 0.40625 
揾,2 4 5 ,2 4 5 ,2 1 2 3 ,1 1 3 1 ,0.4296875 0.40234375 0.41796875 0.4921875 
摑,4 7 7 ,4 7 7 ,3 2 3 5 ,2 1 2 2 ,0.4296875 0.44140625 0.58203125 0.625 
鏳,5 2 4 ,5 2 4 ,3 2 4 1 ,3 3 2 4 ,0.37109375 0.44140625 0.53125 0.55859375 
濙,2 3 4 ,2 3 4 ,1 2 2 2 ,0 1 2 2 ,0.2734375 0.359375 0.41015625 0.35546875 
勖,3 3 3 ,3 3 3 ,2 2 1 3 ,4 4 1 2 ,0.5859375 0.59375 0.18359375 0.48828125 
咴,3 6 4 ,3 6 4 ,3 1 2 2 ,1 2 2 1 ,0.4453125 0.125 0.3125 0.34375 
鲠,3 4 4 ,3 4 4 ,3 1 2 2 ,3 3 3 2 ,0.39453125 0.31640625 0.3125 0.3125 
諦,2 4 5 ,2 4 5 ,0 2 3 2 ,3 3 2 2 ,0.3828125 0.45703125 0.30859375 0.31640625 
南,1 4 3 ,1 4 3 ,1 1 2 2 ,2 2 2 3 ,0.375 0.421875 0.375 0.54296875 
敠,3 4 3 ,3 4 3 ,2 2 2 1 ,3 3 1 1 ,0.4609375 0.3984375 0.44140625 0.38671875 
畧,3 3 1 ,3 3 1 ,2 2 1 0 ,4 3 4 4 ,0.46875 0.33984375 0.5 0.38671875 
眬,3 5 5 ,3 5 5 ,3 1 3 2 ,1 2 2 2 ,0.44140625 0.44921875 0.3359375 0.45703125 
瑌,5 3 2 ,5 3 2 ,2 3 1 1 ,2 1 2 2 ,0.48828125 0.2421875 0.51953125 0.36328125 
韙,2 2 3 ,2 2 3 ,2 1 3 1 ,3 1 4 2 ,0.4296875 0.49609375 0.37109375 0.5703125 
派,2 4 4 ,2 4 4 ,1 1 2 2 ,1 1 2 1 ,0.328125 0.40234375 0.36328125 0.36328125 
娊,2 4 3 ,2 4 3 ,2 1 1 2 ,1 1 3 1 ,0.37109375 0.36328125 0.421875 0.51953125 
皓,3 2 4 ,3 2 4 ,3 1 3 1 ,1 1 2 3 ,0.453125 0.4375 0.234375 0.4375 
呉,2 1 0 ,2 1 0 ,2 1 0 0 ,1 3 3 3 ,0.17578125 0.359375 0.390625 0.37890625 
屈,1 4 4 ,1 4 4 ,1 1 2 2 ,2 0 2 2 ,0.3984375 0.35546875 0.6484375 0.484375 
霹,5 2 2 ,5 2 2 ,3 3 1 1 ,5 4 5 2 ,0.390625 0.640625 0.4453125 0.27734375 
苿,3 1 3 ,3 1 3 ,2 2 2 2 ,2 2 2 2 ,0.3125 0.328125 0.3125 0.38671875 
粦,1 4 5 ,1 4 5 ,1 1 3 2 ,4 3 4 1 ,0.21875 0.359375 0.328125 0.484375 
